Make,Year,Engine Fuel Type,Engine HP,Engine Cylinders,Transmission Type,Driven_Wheels,Number of Doors,Vehicle Size,Vehicle Style,city mpg,Popularity,MSRP,Car_Type,Value_Score
Nissan,1995,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,19.0,2009,2000,Normal,0.006394052044609666
Nissan,1995,regular unleaded,153.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,16.0,2009,2121,Normal,0.00735527809307605
Nissan,1995,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,19.0,2009,2000,Normal,0.007252747252747253
Nissan,1995,regular unleaded,153.0,6.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,16.0,2009,2000,Normal,0.006737513283740702
Nissan,1995,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,16.0,2009,2281,Normal,0.0059030837004405284
Nissan,1995,regular unleaded,153.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,14.0,2009,2436,Normal,0.007650531286894923
Nissan,1995,regular unleaded,153.0,6.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,14.0,2009,2494,Normal,0.006512758201701094
Nissan,1995,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,16.0,2009,2130,Normal,0.008089887640449439
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,19.0,2009,2000,Normal,0.007071240105540897
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,19.0,2009,2122,Normal,0.007284345047923323
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,15.0,2009,2762,Normal,0.00787363304981774
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,15.0,2009,2354,Normal,0.005817361894024803
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,15.0,2009,2647,Normal,0.007835550181378477
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,19.0,2009,2547,Normal,0.007060367454068242
Nissan,1996,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,19.0,2009,2326,Normal,0.006505441354292624
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,15.0,2009,2918,Normal,0.007284345047923323
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,19.0,2009,2391,Normal,0.007432590855803048
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Extended Cab Pickup,15.0,2009,3140,Normal,0.006822033898305085
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,19.0,2009,2550,Normal,0.006737513283740702
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,four wheel drive,2.0,Compact,Regular Cab Pickup,15.0,2009,2676,Normal,0.007185792349726776
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Regular Cab Pickup,19.0,2009,2241,Normal,0.005956964892412231
Nissan,1997,regular unleaded,134.0,4.0,MANUAL,rear wheel drive,2.0,Compact,Extended Cab Pickup,19.0,2009,2837,Normal,0.0067434554973821986
Acura,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,22.0,204,35010,Normal,0.006699314397649364
Acura,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,22.0,204,31360,Normal,0.005892661555312158
Acura,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,22.0,204,35510,Normal,0.007427912341407151
Acura,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,22.0,204,31860,Normal,0.006276803118908382
Acura,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,22.0,204,35635,Normal,0.007081967213114754
Acura,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Wagon,22.0,204,31985,Normal,0.006599749058971142
Acura,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,30010,Normal,0.006422466422466423
Acura,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,19.0,204,35550,Normal,0.0069471413160733545
Acura,2012,premium unleaded (required),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,19.0,204,38650,Normal,0.006313725490196078
Acura,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,33110,Normal,0.007478260869565217
Acura,2012,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,31010,Normal,0.007741147741147742
Acura,2012,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,21.0,204,31010,Normal,0.0075386444708680144
Acura,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,30510,Normal,0.006991869918699187
Acura,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,31510,Normal,0.007323162274618585
Acura,2013,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,21.0,204,31510,Normal,0.007583732057416268
Acura,2013,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,33610,Normal,0.006870838881491345
Acura,2013,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,19.0,204,39150,Normal,0.007457627118644068
Acura,2014,premium unleaded (recommended),201.0,4.0,MANUAL,front wheel drive,4.0,Midsize,Sedan,21.0,204,31635,Normal,0.005634708087841457
Acura,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,30635,Normal,0.006248548199767712
Acura,2014,premium unleaded (recommended),280.0,6.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,19.0,204,39275,Normal,0.005583809029579658
Acura,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,33735,Normal,0.006329723225030085
Acura,2014,premium unleaded (recommended),201.0,4.0,AUTOMATIC,front wheel drive,4.0,Midsize,Sedan,22.0,204,31635,Normal,0.00570217276099629
Audi,2012,premium unleaded (required),360.0,5.0,MANUAL,all wheel drive,2.0,Compact,Coupe,18.0,3105,56850,Normal,0.006968911917098445
Audi,2013,premium unleaded (required),360.0,5.0,MANUAL,all wheel drive,2.0,Compact,Coupe,18.0,3105,57200,Normal,0.007088948787061995
Audi,2015,premium unleaded (recommended),211.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,22.0,3105,43350,Normal,0.0057580733442802404
Audi,2015,premium unleaded (recommended),211.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,22.0,3105,40350,Normal,0.006397146254458978
Audi,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,23.0,3105,42900,Normal,0.006485819975339088
Audi,2016,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,23.0,3105,46400,Normal,0.006448362720403023
Audi,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,23.0,3105,47000,Normal,0.0059953161592505855
Audi,2017,premium unleaded (recommended),220.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,23.0,3105,43500,Normal,0.005107981220657277
Audi,2015,premium unleaded (required),265.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Convertible,22.0,3105,51700,Normal,0.006746987951807229
Audi,2015,premium unleaded (required),265.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,22.0,3105,48700,Normal,0.006188850967007963
Audi,2016,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,23.0,3105,51900,Normal,0.006064981949458484
Audi,2017,premium unleaded (required),292.0,4.0,AUTOMATED_MANUAL,all wheel drive,2.0,Compact,Coupe,23.0,3105,52500,Normal,0.006245353159851301
Hyundai,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,21.0,1439,26450,Normal,0.005307317073170731
Hyundai,2015,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,1439,21650,Normal,0.0051141552511415524
Hyundai,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,20.0,1439,27950,Normal,0.005296981499513145
Hyundai,2015,regular unleaded,182.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,21.0,1439,23700,Normal,0.005919477693144722
Hyundai,2015,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,20.0,1439,25200,Normal,0.005511651469098278
Hyundai,2015,regular unleaded,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21.0,1439,23150,Normal,0.0053176930596285435
Hyundai,2015,regular unleaded,182.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,20.0,1439,25200,Normal,0.005874125874125874
Hyundai,2015,regular unleaded,180.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,20.0,1439,27950,Normal,0.0065116279069767444
Hyundai,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,26.0,1439,24150,Normal,0.005945355191256831
Hyundai,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,25.0,1439,25550,Normal,0.0060431654676258995
Hyundai,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,25.0,1439,29900,Normal,0.005863013698630137
Hyundai,2016,regular unleaded,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21.0,1439,24100,Normal,0.010101010101010102
Hyundai,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,24.0,1439,31300,Normal,0.00960049550944565
Hyundai,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,24.0,1439,27550,Normal,0.009538461538461539
Hyundai,2016,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,25.0,1439,26150,Normal,0.00909090909090909
Hyundai,2016,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,1439,22700,Normal,0.0081772619361646
Hyundai,2017,regular unleaded,164.0,4.0,AUTOMATIC,front wheel drive,4.0,Compact,4dr SUV,23.0,1439,22700,Normal,0.009368389241462678
Hyundai,2017,regular unleaded,164.0,4.0,AUTOMATIC,all wheel drive,4.0,Compact,4dr SUV,21.0,1439,24100,Normal,0.00853759294960066
Hyundai,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,25.0,1439,29775,Normal,0.009844395046046363
Hyundai,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,25.0,1439,25900,Normal,0.009736180904522614
Hyundai,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,24.0,1439,31175,Normal,0.009270334928229665
Hyundai,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,24.0,1439,27300,Normal,0.008360334413376535
Hyundai,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,front wheel drive,4.0,Compact,4dr SUV,26.0,1439,24150,Normal,0.008893995489169752
Hyundai,2017,regular unleaded,175.0,4.0,AUTOMATED_MANUAL,all wheel drive,4.0,Compact,4dr SUV,25.0,1439,25550,Normal,0.00870869619567482
Toyota,2015,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,14.0,2031,33210,Normal,0.008164381421149263
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,29120,Normal,0.008164381421149263
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,44925,Normal,0.00870869619567482
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,40685,Normal,0.00843407365757661
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,44000,Normal,0.00779099965114927
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,33390,Normal,0.007272991745154369
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,33060,Normal,0.00909132233283331
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,47975,Normal,0.008445733013992185
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,34710,Normal,0.008894198858356564
Toyota,2015,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,15.0,2031,30160,Normal,0.008696030262185312
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,34710,Normal,0.007843444840974156
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,40685,Normal,0.00816359851422507
Toyota,2015,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,14.0,2031,31560,Normal,0.009950743818100403
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,44000,Normal,0.009526517844447604
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,35040,Normal,0.008969012063321225
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,37030,Normal,0.008064841324246945
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,42550,Normal,0.009569835877314704
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,42550,Normal,0.009178501301429288
Toyota,2015,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,14.0,2031,35530,Normal,0.007194503399402856
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,33060,Normal,0.00858405940169106
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,37030,Normal,0.009392962287957381
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,32170,Normal,0.007752238458854995
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,41385,Normal,0.00877767588104284
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,39500,Normal,0.008590110688490962
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,35040,Normal,0.00834059504543757
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,33390,Normal,0.009804402176577283
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,41385,Normal,0.007701444499789264
Toyota,2015,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,15.0,2031,32480,Normal,0.007490917262818832
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,37635,Normal,0.0086210612526402
Toyota,2015,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,15.0,2031,28510,Normal,0.008481370521962952
Toyota,2015,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,47975,Normal,0.007882662065179027
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,33980,Normal,0.009136778944497477
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,30010,Normal,0.010894751819179642
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,31660,Normal,0.009069680869064943
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,31990,Normal,0.00945359624678119
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,32170,Normal,0.010327950980769971
Toyota,2015,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,30340,Normal,0.010894751819179642
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,34220,Normal,0.008441210746795175
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,30840,Normal,0.009926293566428386
Toyota,2016,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,14.0,2031,34000,Normal,0.009728120802932956
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,45560,Normal,0.011006612181198406
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,32980,Normal,0.010327950980769971
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,38670,Normal,0.010229398068628574
Toyota,2016,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,14.0,2031,36320,Normal,0.010551596519548014
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,34970,Normal,0.009354602254878006
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,46530,Normal,0.009907944840844394
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,43585,Normal,0.011652680551328318
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,42945,Normal,0.008889183720853096
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,42945,Normal,0.010019066133313395
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,30840,Normal,0.009159833956567979
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,41720,Normal,0.009745808938506855
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,49580,Normal,0.010075566750629723
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,46530,Normal,0.011380525712344474
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,40535,Normal,0.010677716243675047
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,38020,Normal,0.01240798185101162
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,49580,Normal,0.01069902990139327
Toyota,2016,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,15.0,2031,29140,Normal,0.01000037454586314
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,29950,Normal,0.009981681558189091
Toyota,2016,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,15.0,2031,33270,Normal,0.009451662005734716
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,32650,Normal,0.009512022630834512
Toyota,2016,regular unleaded,310.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,14.0,2031,32190,Normal,0.009216272911723236
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,36030,Normal,0.009807138430128697
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,33000,Normal,0.010448630802097495
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,31170,Normal,0.00978280708158423
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,34220,Normal,0.00886536553092954
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,35700,Normal,0.004678842602093166
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,32980,Normal,0.004608713190802743
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,29950,Normal,0.004540035763957878
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,38670,Normal,0.004385165283308545
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,41720,Normal,0.004153493273820594
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,34970,Normal,0.003980513307984791
Toyota,2016,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,15.0,2031,30950,Normal,0.004153750774953503
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,45560,Normal,0.004092602773196506
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,43585,Normal,0.003911266783420899
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,32650,Normal,0.0038856347503334688
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,33890,Normal,0.005248
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,40535,Normal,0.006339724443588014
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,36030,Normal,0.008436979099884601
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,35700,Normal,0.00692129141169023
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,33000,Normal,0.007328210268404054
Toyota,2016,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,33890,Normal,0.006030520316234602
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,31170,Normal,0.010260223048327138
Toyota,2016,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,38020,Normal,0.009408967391304347
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,2.0,Large,Regular Cab Pickup,13.0,2031,33450,Normal,0.010715667311411992
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,50030,Normal,0.009052148245326337
Toyota,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,35420,Normal,0.011146881287726357
Toyota,2017,flex-fuel (unleaded/E85),381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,42330,Normal,0.011044417767106842
Toyota,2017,regular unleaded,310.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Extended Cab Pickup,15.0,2031,31830,Normal,0.012074978204010461
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,rear wheel drive,4.0,Large,Crew Cab Pickup,13.0,2031,46980,Normal,0.008798214854956965
Toyota,2017,regular unleaded,381.0,8.0,AUTOMATIC,four wheel drive,4.0,Large,Extended Cab Pickup,13.0,2031,42330,Normal,0.010948616600790514
